	ID	GENE	ACC	Name	TOPO	Start	End	Transmembrane	SIGNALp	Total_MUT	Uniprot_MUT	ClinVar_MUT	COSMIC_MUT	N-terminus
6846	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM2	TOPO_DOM2	207	225	TM	0	1	0	0	1	Extracellular
6847	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM3	TOPO_DOM3	249	259	TM	0	0	0	0	0	Cytoplasmic
6848	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM4	TOPO_DOM4	281	290	TM	0	0	0	0	0	Extracellular
6849	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM5	TOPO_DOM5	312	326	TM	0	0	0	0	0	Cytoplasmic
6850	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM6	TOPO_DOM6	349	361	TM	0	1	0	0	1	Extracellular
6851	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM7	TOPO_DOM7	382	388	TM	0	1	0	0	1	Extracellular
6852	KCNS2_HUMAN	KCNS2	Q9ULS6	KCNS2_HUMAN_TOPO_DOM8	TOPO_DOM8	418	477	TM	0	4	0	0	4	Cytoplasmic
6853	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM1	TOPO_DOM1	1	182	TM	0	2	0	0	2	Cytoplasmic
6854	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM2	TOPO_DOM2	205	220	TM	0	1	0	0	1	Extracellular
6855	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM3	TOPO_DOM3	244	254	TM	0	0	0	0	0	Cytoplasmic
6856	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM4	TOPO_DOM4	276	285	TM	0	0	0	0	0	Extracellular
6857	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM5	TOPO_DOM5	307	321	TM	0	0	0	0	0	Cytoplasmic
6858	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM6	TOPO_DOM6	344	357	TM	0	0	0	0	0	Extracellular
6859	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM7	TOPO_DOM7	378	384	TM	0	1	0	0	1	Extracellular
6860	KCNS3_HUMAN	KCNS3	Q9BQ31	KCNS3_HUMAN_TOPO_DOM8	TOPO_DOM8	414	491	TM	0	1	0	0	1	Cytoplasmic
6861	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	97	TM	0	4	0	1	3	Cytoplasmic
6862	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM2	TOPO_DOM2	119	155	TM	0	0	0	0	0	Extracellular
6863	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM3	TOPO_DOM3	177	187	TM	0	0	0	0	0	Cytoplasmic
6864	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM4	TOPO_DOM4	209	213	TM	0	0	0	0	0	Extracellular
6865	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM5	TOPO_DOM5	227	251	TM	0	1	0	0	1	Cytoplasmic
6866	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM6	TOPO_DOM6	273	281	TM	0	1	0	1	0	Extracellular
6867	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM7	TOPO_DOM7	303	304	TM	0	0	0	0	0	Extracellular
6868	KCNT1_HUMAN	KCNT1	Q5JUK3	KCNT1_HUMAN_TOPO_DOM8	TOPO_DOM8	326	1230	TM	0	70	14	33	23	Cytoplasmic
6869	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	63	TM	0	3	0	0	3	Cytoplasmic
6870	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM2	TOPO_DOM2	85	101	TM	0	0	0	0	0	Extracellular
6871	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM3	TOPO_DOM3	123	137	TM	0	3	0	0	3	Cytoplasmic
6872	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM4	TOPO_DOM4	159	164	TM	0	0	0	0	0	Extracellular
6873	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM5	TOPO_DOM5	186	198	TM	0	1	0	1	0	Cytoplasmic
6874	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM6	TOPO_DOM6	220	228	TM	0	1	0	0	1	Extracellular
6875	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM7	TOPO_DOM7	250	256	TM	0	0	0	0	0	Extracellular
6876	KCNT2_HUMAN	KCNT2	Q6UVM3	KCNT2_HUMAN_TOPO_DOM8	TOPO_DOM8	278	1135	TM	0	34	0	0	34	Cytoplasmic
6877	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	24	TM	0	0	0	0	0	Extracellular
6878	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM2	TOPO_DOM2	46	101	TM	0	0	0	0	0	Cytoplasmic
6879	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM3	TOPO_DOM3	123	138	TM	0	0	0	0	0	Extracellular
6880	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM4	TOPO_DOM4	160	163	TM	0	0	0	0	0	Cytoplasmic
6881	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM5	TOPO_DOM5	185	188	TM	0	0	0	0	0	Extracellular
6882	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM6	TOPO_DOM6	210	226	TM	0	0	0	0	0	Cytoplasmic
6883	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM7	TOPO_DOM7	248	259	TM	0	0	0	0	0	Extracellular
6884	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM8	TOPO_DOM8	283	291	TM	0	1	0	0	1	Extracellular
6885	KCNU1_HUMAN	KCNU1	A8MYU2	KCNU1_HUMAN_TOPO_DOM9	TOPO_DOM9	313	1149	TM	0	6	0	0	6	Cytoplasmic
6886	KCNV1_HUMAN	KCNV1	Q6PIU1	KCNV1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	210	TM	0	5	0	0	5	Cytoplasmic
6887	KCNV1_HUMAN	KCNV1	Q6PIU1	KCNV1_HUMAN_TOPO_DOM2	TOPO_DOM2	232	238	TM	0	0	0	0	0	Extracellular
6888	KCNV1_HUMAN	KCNV1	Q6PIU1	KCNV1_HUMAN_TOPO_DOM3	TOPO_DOM3	260	276	TM	0	3	0	0	3	Cytoplasmic
6889	KCNV1_HUMAN	KCNV1	Q6PIU1	KCNV1_HUMAN_TOPO_DOM4	TOPO_DOM4	298	309	TM	0	0	0	0	0	Extracellular
6890	KCNV1_HUMAN	KCNV1	Q6PIU1	KCNV1_HUMAN_TOPO_DOM5	TOPO_DOM5	332	345	TM	0	3	0	0	3	Cytoplasmic
6891	KCNV1_HUMAN	KCNV1	Q6PIU1	KCNV1_HUMAN_TOPO_DOM6	TOPO_DOM6	428	500	TM	0	2	0	0	2	Cytoplasmic
6892	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	155	TM	0	2	1	1	0	Cytoplasmic
6893	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM2	TOPO_DOM2	177	261	TM	0	8	3	4	2	Extracellular
6894	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM3	TOPO_DOM3	283	336	TM	0	2	0	1	1	Cytoplasmic
6895	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM4	TOPO_DOM4	358	374	TM	0	1	0	0	1	Extracellular
6896	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM5	TOPO_DOM5	396	410	TM	0	1	0	1	0	Cytoplasmic
6897	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM6	TOPO_DOM6	432	444	TM	0	1	0	0	1	Extracellular
6898	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM7	TOPO_DOM7	466	471	TM	0	0	0	0	0	Extracellular
6899	KCNV2_HUMAN	KCNV2	Q8TDN2	KCNV2_HUMAN_TOPO_DOM8	TOPO_DOM8	493	545	TM	0	0	0	0	0	Cytoplasmic
6900	KCT2_HUMAN	KCT2	Q8NC54	KCT2_HUMAN_TOPO_DOM1	TOPO_DOM1	50	196	TM	1	0	0	0	0	Extracellular
6901	KCT2_HUMAN	KCT2	Q8NC54	KCT2_HUMAN_TOPO_DOM2	TOPO_DOM2	218	265	TM	1	0	0	0	0	Cytoplasmic
6902	KDIS_HUMAN	KIDINS220	Q9ULH0	KDIS_HUMAN_TOPO_DOM1	TOPO_DOM1	1	499	TM	0	6	0	0	6	Cytoplasmic
6903	KDIS_HUMAN	KIDINS220	Q9ULH0	KDIS_HUMAN_TOPO_DOM2	TOPO_DOM2	521	524	TM	0	0	0	0	0	Extracellular
6904	KDIS_HUMAN	KIDINS220	Q9ULH0	KDIS_HUMAN_TOPO_DOM3	TOPO_DOM3	546	659	TM	0	0	0	0	0	Cytoplasmic
6905	KDIS_HUMAN	KIDINS220	Q9ULH0	KDIS_HUMAN_TOPO_DOM4	TOPO_DOM4	681	685	TM	0	0	0	0	0	Extracellular
6906	KDIS_HUMAN	KIDINS220	Q9ULH0	KDIS_HUMAN_TOPO_DOM5	TOPO_DOM5	707	1771	TM	0	14	0	0	14	Cytoplasmic
6907	KDSR_HUMAN	KDSR	Q06136	KDSR_HUMAN_TOPO_DOM1	TOPO_DOM1	26	270	TM	1	4	2	1	2	Cytoplasmic
6908	KDSR_HUMAN	KDSR	Q06136	KDSR_HUMAN_TOPO_DOM2	TOPO_DOM2	292	293	TM	1	0	0	0	0	Lumenal
6909	KDSR_HUMAN	KDSR	Q06136	KDSR_HUMAN_TOPO_DOM3	TOPO_DOM3	315	332	TM	1	1	0	0	1	Cytoplasmic
6910	KELL_HUMAN	KEL	P23276	KELL_HUMAN_TOPO_DOM1	TOPO_DOM1	1	47	TM	0	0	0	0	0	Cytoplasmic
6911	KELL_HUMAN	KEL	P23276	KELL_HUMAN_TOPO_DOM2	TOPO_DOM2	68	732	TM	0	6	0	0	6	Extracellular
6912	KI2L1_HUMAN	KIR2DL1	P43626	KI2L1_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6913	KI2L1_HUMAN	KIR2DL1	P43626	KI2L1_HUMAN_TOPO_DOM2	TOPO_DOM2	265	348	TM	1	0	0	0	0	Cytoplasmic
6914	KI2L2_HUMAN	KIR2DL2	P43627	KI2L2_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6915	KI2L2_HUMAN	KIR2DL2	P43627	KI2L2_HUMAN_TOPO_DOM2	TOPO_DOM2	265	348	TM	1	0	0	0	0	Cytoplasmic
6916	KI2L3_HUMAN	KIR2DL3	P43628	KI2L3_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6917	KI2L3_HUMAN	KIR2DL3	P43628	KI2L3_HUMAN_TOPO_DOM2	TOPO_DOM2	266	341	TM	1	0	0	0	0	Cytoplasmic
6918	KI2L4_HUMAN	KIR2DL4	Q99706	KI2L4_HUMAN_TOPO_DOM1	TOPO_DOM1	22	242	TM	1	0	0	0	0	Extracellular
6919	KI2L4_HUMAN	KIR2DL4	Q99706	KI2L4_HUMAN_TOPO_DOM2	TOPO_DOM2	264	377	TM	1	0	0	0	0	Cytoplasmic
6920	KI2LA_HUMAN	KIR2DL5A	Q8N109	KI2LA_HUMAN_TOPO_DOM1	TOPO_DOM1	22	238	TM	1	0	0	0	0	Extracellular
6921	KI2LA_HUMAN	KIR2DL5A	Q8N109	KI2LA_HUMAN_TOPO_DOM2	TOPO_DOM2	260	375	TM	1	0	0	0	0	Cytoplasmic
6922	KI2LB_HUMAN	KIR2DL5B	Q8NHK3	KI2LB_HUMAN_TOPO_DOM1	TOPO_DOM1	22	238	TM	1	0	0	0	0	Extracellular
6923	KI2LB_HUMAN	KIR2DL5B	Q8NHK3	KI2LB_HUMAN_TOPO_DOM2	TOPO_DOM2	260	375	TM	1	0	0	0	0	Cytoplasmic
6924	KI2S1_HUMAN	KIR2DS1	Q14954	KI2S1_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6925	KI2S1_HUMAN	KIR2DS1	Q14954	KI2S1_HUMAN_TOPO_DOM2	TOPO_DOM2	265	304	TM	1	0	0	0	0	Cytoplasmic
6926	KI2S2_HUMAN	KIR2DS2	P43631	KI2S2_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6927	KI2S2_HUMAN	KIR2DS2	P43631	KI2S2_HUMAN_TOPO_DOM2	TOPO_DOM2	266	304	TM	1	0	0	0	0	Cytoplasmic
6928	KI2S3_HUMAN	KIR2DS3	Q14952	KI2S3_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6929	KI2S3_HUMAN	KIR2DS3	Q14952	KI2S3_HUMAN_TOPO_DOM2	TOPO_DOM2	265	304	TM	1	0	0	0	0	Cytoplasmic
6930	KI2S4_HUMAN	KIR2DS4	P43632	KI2S4_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6931	KI2S4_HUMAN	KIR2DS4	P43632	KI2S4_HUMAN_TOPO_DOM2	TOPO_DOM2	266	304	TM	1	0	0	0	0	Cytoplasmic
6932	KI2S5_HUMAN	KIR2DS5	Q14953	KI2S5_HUMAN_TOPO_DOM1	TOPO_DOM1	22	245	TM	1	0	0	0	0	Extracellular
6933	KI2S5_HUMAN	KIR2DS5	Q14953	KI2S5_HUMAN_TOPO_DOM2	TOPO_DOM2	265	304	TM	1	0	0	0	0	Cytoplasmic
6934	KI3L1_HUMAN	KIR3DL1	P43629	KI3L1_HUMAN_TOPO_DOM1	TOPO_DOM1	22	340	TM	1	0	0	0	0	Extracellular
6935	KI3L1_HUMAN	KIR3DL1	P43629	KI3L1_HUMAN_TOPO_DOM2	TOPO_DOM2	361	444	TM	1	0	0	0	0	Cytoplasmic
6936	KI3L2_HUMAN	KIR3DL2	P43630	KI3L2_HUMAN_TOPO_DOM1	TOPO_DOM1	22	340	TM	1	0	0	0	0	Extracellular
6937	KI3L2_HUMAN	KIR3DL2	P43630	KI3L2_HUMAN_TOPO_DOM2	TOPO_DOM2	361	455	TM	1	0	0	0	0	Cytoplasmic
6938	KI3L3_HUMAN	KIR3DL3	Q8N743	KI3L3_HUMAN_TOPO_DOM1	TOPO_DOM1	26	322	TM	1	0	0	0	0	Extracellular
6939	KI3L3_HUMAN	KIR3DL3	Q8N743	KI3L3_HUMAN_TOPO_DOM2	TOPO_DOM2	344	410	TM	1	0	0	0	0	Cytoplasmic
6940	KI3S1_HUMAN	KIR3DS1	Q14943	KI3S1_HUMAN_TOPO_DOM1	TOPO_DOM1	22	340	TM	1	0	0	0	0	Extracellular
6941	KI3S1_HUMAN	KIR3DS1	Q14943	KI3S1_HUMAN_TOPO_DOM2	TOPO_DOM2	361	382	TM	1	0	0	0	0	Cytoplasmic
6942	KIRR1_HUMAN	KIRREL1	Q96J84	KIRR1_HUMAN_TOPO_DOM1	TOPO_DOM1	17	499	TM	1	5	0	1	4	Extracellular
6943	KIRR1_HUMAN	KIRREL1	Q96J84	KIRR1_HUMAN_TOPO_DOM2	TOPO_DOM2	521	757	TM	1	11	0	1	10	Cytoplasmic
6944	KIRR2_HUMAN	KIRREL2	Q6UWL6	KIRR2_HUMAN_TOPO_DOM1	TOPO_DOM1	21	510	TM	1	6	0	0	6	Extracellular
6945	KIRR2_HUMAN	KIRREL2	Q6UWL6	KIRR2_HUMAN_TOPO_DOM2	TOPO_DOM2	532	708	TM	1	3	0	0	3	Cytoplasmic
6946	KIRR3_HUMAN	KIRREL3	Q8IZU9	KIRR3_HUMAN_TOPO_DOM1	TOPO_DOM1	22	535	TM	1	11	0	1	10	Extracellular
6947	KIRR3_HUMAN	KIRREL3	Q8IZU9	KIRR3_HUMAN_TOPO_DOM2	TOPO_DOM2	557	778	TM	1	2	0	1	1	Cytoplasmic
6948	KISHA_HUMAN	TMEM167A	Q8TBQ9	KISHA_HUMAN_TOPO_DOM1	TOPO_DOM1	27	53	TM	1	1	0	0	1	Extracellular
6949	KISHA_HUMAN	TMEM167A	Q8TBQ9	KISHA_HUMAN_TOPO_DOM2	TOPO_DOM2	72	72	TM	1	0	0	0	0	Cytoplasmic
6950	KISHB_HUMAN	TMEM167B	Q9NRX6	KISHB_HUMAN_TOPO_DOM1	TOPO_DOM1	23	52	TM	1	0	0	0	0	Extracellular
6951	KISHB_HUMAN	TMEM167B	Q9NRX6	KISHB_HUMAN_TOPO_DOM2	TOPO_DOM2	74	74	TM	1	0	0	0	0	Cytoplasmic
6952	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM1	TOPO_DOM1	1	46	TM	0	0	0	0	0	Extracellular
6953	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM2	TOPO_DOM2	68	78	TM	0	0	0	0	0	Cytoplasmic
6954	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM3	TOPO_DOM3	102	120	TM	0	1	1	1	0	Extracellular
6955	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM4	TOPO_DOM4	139	157	TM	0	1	1	1	0	Cytoplasmic
6956	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM5	TOPO_DOM5	179	202	TM	0	2	2	0	0	Extracellular
6957	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM6	TOPO_DOM6	224	263	TM	0	2	1	1	0	Cytoplasmic
6958	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM7	TOPO_DOM7	285	305	TM	0	1	1	0	0	Extracellular
6959	KISSR_HUMAN	KISS1R	Q969F8	KISSR_HUMAN_TOPO_DOM8	TOPO_DOM8	329	398	TM	0	1	1	0	0	Cytoplasmic
6960	KIT_HUMAN	KIT	P10721	KIT_HUMAN_TOPO_DOM1	TOPO_DOM1	26	524	TM	1	5	1	1	3	Extracellular
6961	KIT_HUMAN	KIT	P10721	KIT_HUMAN_TOPO_DOM2	TOPO_DOM2	546	976	TM	1	39	19	15	20	Cytoplasmic
6962	KKLC1_HUMAN	CT83	Q5H943	KKLC1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	3	TM	0	0	0	0	0	Cytoplasmic
6963	KKLC1_HUMAN	CT83	Q5H943	KKLC1_HUMAN_TOPO_DOM2	TOPO_DOM2	22	113	TM	0	0	0	0	0	Extracellular
6964	KLOTB_HUMAN	KLB	Q86Z14	KLOTB_HUMAN_TOPO_DOM1	TOPO_DOM1	1	996	TM	0	4	0	0	4	Extracellular
6965	KLOTB_HUMAN	KLB	Q86Z14	KLOTB_HUMAN_TOPO_DOM2	TOPO_DOM2	1018	1044	TM	0	0	0	0	0	Cytoplasmic
6966	KLOT_HUMAN	KL	Q9UEF7	KLOT_HUMAN_TOPO_DOM1	TOPO_DOM1	34	981	TM	1	16	1	1	15	Extracellular
6967	KLOT_HUMAN	KL	Q9UEF7	KLOT_HUMAN_TOPO_DOM2	TOPO_DOM2	1003	1012	TM	1	0	0	0	0	Cytoplasmic
6968	KLRB1_HUMAN	KLRB1	Q12918	KLRB1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	45	TM	0	0	0	0	0	Cytoplasmic
6969	KLRB1_HUMAN	KLRB1	Q12918	KLRB1_HUMAN_TOPO_DOM2	TOPO_DOM2	67	225	TM	0	0	0	0	0	Extracellular
6970	KLRD1_HUMAN	KLRD1	Q13241	KLRD1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	10	TM	0	0	0	0	0	Cytoplasmic
6971	KLRD1_HUMAN	KLRD1	Q13241	KLRD1_HUMAN_TOPO_DOM2	TOPO_DOM2	32	179	TM	0	1	0	0	1	Extracellular
6972	KLRF1_HUMAN	KLRF1	Q9NZS2	KLRF1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	38	TM	0	0	0	0	0	Cytoplasmic
6973	KLRF1_HUMAN	KLRF1	Q9NZS2	KLRF1_HUMAN_TOPO_DOM2	TOPO_DOM2	60	231	TM	0	2	0	0	2	Extracellular
6974	KLRF2_HUMAN	KLRF2	D3W0D1	KLRF2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	30	TM	0	0	0	0	0	Cytoplasmic
6975	KLRF2_HUMAN	KLRF2	D3W0D1	KLRF2_HUMAN_TOPO_DOM2	TOPO_DOM2	52	207	TM	0	0	0	0	0	Extracellular
6976	KLRG1_HUMAN	KLRG1	Q96E93	KLRG1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	38	TM	0	0	0	0	0	Cytoplasmic
6977	KLRG1_HUMAN	KLRG1	Q96E93	KLRG1_HUMAN_TOPO_DOM2	TOPO_DOM2	60	195	TM	0	0	0	0	0	Extracellular
6978	KREM1_HUMAN	KREMEN1	Q96MU8	KREM1_HUMAN_TOPO_DOM1	TOPO_DOM1	21	392	TM	1	7	1	1	5	Extracellular
6979	KREM1_HUMAN	KREMEN1	Q96MU8	KREM1_HUMAN_TOPO_DOM2	TOPO_DOM2	414	473	TM	1	1	0	0	1	Cytoplasmic
6980	KREM2_HUMAN	KREMEN2	Q8NCW0	KREM2_HUMAN_TOPO_DOM1	TOPO_DOM1	26	364	TM	1	1	0	0	1	Extracellular
6981	KREM2_HUMAN	KREMEN2	Q8NCW0	KREM2_HUMAN_TOPO_DOM2	TOPO_DOM2	388	462	TM	1	0	0	0	0	Cytoplasmic
6982	KTAP2_HUMAN	KRTCAP2	Q8N6L1	KTAP2_HUMAN_TOPO_DOM1	TOPO_DOM1	1	5	TM	0	0	0	0	0	Lumenal
6983	KTAP2_HUMAN	KRTCAP2	Q8N6L1	KTAP2_HUMAN_TOPO_DOM2	TOPO_DOM2	24	34	TM	0	0	0	0	0	Cytoplasmic
6984	KTAP2_HUMAN	KRTCAP2	Q8N6L1	KTAP2_HUMAN_TOPO_DOM3	TOPO_DOM3	56	75	TM	0	0	0	0	0	Lumenal
6985	KTAP2_HUMAN	KRTCAP2	Q8N6L1	KTAP2_HUMAN_TOPO_DOM4	TOPO_DOM4	109	136	TM	0	0	0	0	0	Cytoplasmic
6986	KTN1_HUMAN	KTN1	Q86UP2	KTN1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	6	TM	0	0	0	0	0	Cytoplasmic
6987	KTN1_HUMAN	KTN1	Q86UP2	KTN1_HUMAN_TOPO_DOM2	TOPO_DOM2	30	1357	TM	0	7	0	0	7	Lumenal
6988	L1CAM_HUMAN	L1CAM	P32004	L1CAM_HUMAN_TOPO_DOM1	TOPO_DOM1	20	1120	TM	1	62	42	26	9	Extracellular
6989	L1CAM_HUMAN	L1CAM	P32004	L1CAM_HUMAN_TOPO_DOM2	TOPO_DOM2	1144	1257	TM	1	4	2	2	2	Cytoplasmic
6990	L37A1_HUMAN	LRRC37A	A6NMS7	L37A1_HUMAN_TOPO_DOM1	TOPO_DOM1	36	1582	TM	1	0	0	0	0	Extracellular
6991	L37A1_HUMAN	LRRC37A	A6NMS7	L37A1_HUMAN_TOPO_DOM2	TOPO_DOM2	1604	1700	TM	1	0	0	0	0	Cytoplasmic
6992	L37A2_HUMAN	LRRC37A2	A6NM11	L37A2_HUMAN_TOPO_DOM1	TOPO_DOM1	36	1582	TM	1	0	0	0	0	Extracellular
6993	L37A2_HUMAN	LRRC37A2	A6NM11	L37A2_HUMAN_TOPO_DOM2	TOPO_DOM2	1604	1700	TM	1	0	0	0	0	Cytoplasmic
6994	L37A3_HUMAN	LRRC37A3	O60309	L37A3_HUMAN_TOPO_DOM1	TOPO_DOM1	36	1581	TM	1	0	0	0	0	Extracellular
6995	L37A3_HUMAN	LRRC37A3	O60309	L37A3_HUMAN_TOPO_DOM2	TOPO_DOM2	1603	1634	TM	1	0	0	0	0	Cytoplasmic
6996	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM1	TOPO_DOM1	1	37	TM	0	0	0	0	0	Lumenal
6997	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM2	TOPO_DOM2	59	71	TM	0	0	0	0	0	Cytoplasmic
6998	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM3	TOPO_DOM3	93	98	TM	0	0	0	0	0	Lumenal
6999	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM4	TOPO_DOM4	120	134	TM	0	0	0	0	0	Cytoplasmic
7000	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM5	TOPO_DOM5	156	182	TM	0	0	0	0	0	Lumenal
7001	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM6	TOPO_DOM6	204	214	TM	0	0	0	0	0	Cytoplasmic
7002	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM7	TOPO_DOM7	236	254	TM	0	0	0	0	0	Lumenal
7003	LAAT1_HUMAN	SLC66A1	Q6ZP29	LAAT1_HUMAN_TOPO_DOM8	TOPO_DOM8	276	291	TM	0	0	0	0	0	Cytoplasmic
7004	LAG3_HUMAN	LAG3	P18627	LAG3_HUMAN_TOPO_DOM1	TOPO_DOM1	23	450	TM	1	2	0	0	2	Extracellular
7005	LAG3_HUMAN	LAG3	P18627	LAG3_HUMAN_TOPO_DOM2	TOPO_DOM2	472	525	TM	1	0	0	0	0	Cytoplasmic
7006	LAIR1_HUMAN	LAIR1	Q6GTX8	LAIR1_HUMAN_TOPO_DOM1	TOPO_DOM1	22	165	TM	1	0	0	0	0	Extracellular
7007	LAIR1_HUMAN	LAIR1	Q6GTX8	LAIR1_HUMAN_TOPO_DOM2	TOPO_DOM2	187	287	TM	1	0	0	0	0	Cytoplasmic
7008	LAMP1_HUMAN	LAMP1	P11279	LAMP1_HUMAN_TOPO_DOM1	TOPO_DOM1	29	382	TM	1	0	0	0	0	Lumenal
7009	LAMP1_HUMAN	LAMP1	P11279	LAMP1_HUMAN_TOPO_DOM2	TOPO_DOM2	406	417	TM	1	0	0	0	0	Cytoplasmic
7010	LAMP2_HUMAN	LAMP2	P13473	LAMP2_HUMAN_TOPO_DOM1	TOPO_DOM1	29	375	TM	1	3	1	2	1	Lumenal
