ID	GENE	ACC	Name	TMD	Start	End	Position	TM protein	Signalp	Total_MUT	UniProt_MUT	ClinVar_MUT	COSMIC_MUT	Size	N_terminus	SignalP_TM	SignalP_noTM	Topfind	Highlight
PLPP1_HUMAN	PLPP1	O14494	PLPP1_HUMAN_TRANSMEM3	TRANSMEM3	95	115	113	YES	0	2	0	0	2	5	Cytoplasmic	0.276	0.262		NO
PLPP1_HUMAN	PLPP1	O14494	PLPP1_HUMAN_TRANSMEM4	TRANSMEM4	165	185	196	YES	0	2	0	0	2	5	Extracellular	0.22	0.282		NO
PLPP1_HUMAN	PLPP1	O14494	PLPP1_HUMAN_TRANSMEM5	TRANSMEM5	200	220	217	YES	0	2	0	0	2	5	Cytoplasmic	0.195	0.249		NO
PLPP1_HUMAN	PLPP1	O14494	PLPP1_HUMAN_TRANSMEM6	TRANSMEM6	230	250	248	YES	0	2	0	0	2	5	Extracellular	0.207	0.294		NO
PLPP2_HUMAN	PLPP2	O43688	PLPP2_HUMAN_TRANSMEM2	TRANSMEM2	52	72	72	YES	0	3	0	0	3	5	Lumenal	0.348	0.556		NO
PLPP2_HUMAN	PLPP2	O43688	PLPP2_HUMAN_TRANSMEM3	TRANSMEM3	88	108	110	YES	0	3	0	0	3	5	Cytoplasmic	0.243	0.303		NO
PLPP2_HUMAN	PLPP2	O43688	PLPP2_HUMAN_TRANSMEM4	TRANSMEM4	163	183	186	YES	0	3	0	0	3	5	Lumenal	0.253	0.489		NO
PLPP2_HUMAN	PLPP2	O43688	PLPP2_HUMAN_TRANSMEM5	TRANSMEM5	197	217	216	YES	0	3	0	0	3	5	Cytoplasmic	0.264	0.358		NO
PLPP2_HUMAN	PLPP2	O43688	PLPP2_HUMAN_TRANSMEM6	TRANSMEM6	227	247	250	YES	0	3	0	0	3	5	Lumenal	0.221	0.317		NO
PLPP3_HUMAN	PLPP3	O14495	PLPP3_HUMAN_TRANSMEM2	TRANSMEM2	86	106	104	YES	0	4	0	0	4	5	Extracellular	0.181	0.486		NO
PLPP3_HUMAN	PLPP3	O14495	PLPP3_HUMAN_TRANSMEM3	TRANSMEM3	123	143	141	YES	0	4	0	0	4	5	Cytoplasmic	0.249	0.251		NO
PLPP3_HUMAN	PLPP3	O14495	PLPP3_HUMAN_TRANSMEM4	TRANSMEM4	194	214	217	YES	0	4	0	0	4	5	Extracellular	0.217	0.342		NO
PLPP3_HUMAN	PLPP3	O14495	PLPP3_HUMAN_TRANSMEM5	TRANSMEM5	226	243	245	YES	0	4	0	0	4	5	Cytoplasmic	0.456	0.595		YES
PLPP3_HUMAN	PLPP3	O14495	PLPP3_HUMAN_TRANSMEM6	TRANSMEM6	258	278	269	YES	0	4	0	0	4	5	Extracellular	0.214	0.281		NO
PLPP4_HUMAN	PLPP4	Q5VZY2	PLPP4_HUMAN_TRANSMEM2	TRANSMEM2	49	69	67	YES	0	9	0	0	9	5	Other	0.26	0.35		NO
PLPP4_HUMAN	PLPP4	Q5VZY2	PLPP4_HUMAN_TRANSMEM3	TRANSMEM3	84	104	99	YES	0	9	0	0	9	5	Other	0.305	0.338		NO
PLPP4_HUMAN	PLPP4	Q5VZY2	PLPP4_HUMAN_TRANSMEM4	TRANSMEM4	142	162	196	YES	0	9	0	0	9	5	Other	0.201	0.25		NO
PLPP4_HUMAN	PLPP4	Q5VZY2	PLPP4_HUMAN_TRANSMEM5	TRANSMEM5	179	199	196	YES	0	9	0	0	9	5	Other	0.319	0.358		NO
PLPP4_HUMAN	PLPP4	Q5VZY2	PLPP4_HUMAN_TRANSMEM6	TRANSMEM6	202	222	219	YES	0	9	0	0	9	5	Other	0.176	0.277		NO
PLPP5_HUMAN	PLPP5	Q8NEB5	PLPP5_HUMAN_TRANSMEM2	TRANSMEM2	55	75	84	YES	0	4	0	0	4	5	Extracellular	0.345	0.424		NO
PLPP5_HUMAN	PLPP5	Q8NEB5	PLPP5_HUMAN_TRANSMEM3	TRANSMEM3	91	111	105	YES	0	4	0	0	4	5	Cytoplasmic	0.229	0.231		NO
PLPP5_HUMAN	PLPP5	Q8NEB5	PLPP5_HUMAN_TRANSMEM4	TRANSMEM4	155	175	200	YES	0	4	0	0	4	5	Extracellular	0.327	0.419		NO
PLPP5_HUMAN	PLPP5	Q8NEB5	PLPP5_HUMAN_TRANSMEM5	TRANSMEM5	180	200	200	YES	0	4	0	0	4	5	Cytoplasmic	0.537	0.643		NO
PLPP5_HUMAN	PLPP5	Q8NEB5	PLPP5_HUMAN_TRANSMEM6	TRANSMEM6	209	228	225	YES	0	4	0	0	4	5	Extracellular	0.259	0.352		NO
PLPP6_HUMAN	PLPP6	Q8IY26	PLPP6_HUMAN_TRANSMEM1	TRANSMEM1	133	153	186	YES	0	0	0	0	0	5	Other	0.19	0.469		NO
PLPP6_HUMAN	PLPP6	Q8IY26	PLPP6_HUMAN_TRANSMEM2	TRANSMEM2	165	185	186	YES	0	0	0	0	0	5	Other	0.568	0.753		NO
PLPP6_HUMAN	PLPP6	Q8IY26	PLPP6_HUMAN_TRANSMEM3	TRANSMEM3	229	249	248	YES	0	0	0	0	0	5	Other	0.284	0.653		NO
PLPP6_HUMAN	PLPP6	Q8IY26	PLPP6_HUMAN_TRANSMEM4	TRANSMEM4	261	281	271	YES	0	0	0	0	0	5	Other	0.155	0.163		NO
PLPP7_HUMAN	PLPP7	Q8NBV4	PLPP7_HUMAN_TRANSMEM1	TRANSMEM1	113	133	162	YES	0	5	0	0	5	5	Cytoplasmic	0.25	0.423		NO
PLPP7_HUMAN	PLPP7	Q8NBV4	PLPP7_HUMAN_TRANSMEM2	TRANSMEM2	142	162	162	YES	0	5	0	0	5	5	Extracellular	0.618	0.709		NO
PLPP7_HUMAN	PLPP7	Q8NBV4	PLPP7_HUMAN_TRANSMEM3	TRANSMEM3	203	223	227	YES	0	5	0	0	5	5	Cytoplasmic	0.251	0.518		YES
PLPP7_HUMAN	PLPP7	Q8NBV4	PLPP7_HUMAN_TRANSMEM4	TRANSMEM4	240	260	257	YES	0	5	0	0	5	5	Extracellular	0.188	0.222		NO
PLPR1_HUMAN	PLPPR1	Q8TBJ4	PLPR1_HUMAN_TRANSMEM2	TRANSMEM2	67	87	79	YES	0	4	0	0	4	5	Other	0.214	0.31		NO
PLPR1_HUMAN	PLPPR1	Q8TBJ4	PLPR1_HUMAN_TRANSMEM3	TRANSMEM3	127	147	145	YES	0	4	0	0	4	5	Other	0.367	0.435		NO
PLPR1_HUMAN	PLPPR1	Q8TBJ4	PLPR1_HUMAN_TRANSMEM4	TRANSMEM4	201	218	247	YES	0	4	0	0	4	5	Other	0.161	0.178		NO
PLPR1_HUMAN	PLPPR1	Q8TBJ4	PLPR1_HUMAN_TRANSMEM5	TRANSMEM5	230	247	285	YES	0	4	0	0	4	5	Other	0.245	0.281		NO
PLPR1_HUMAN	PLPPR1	Q8TBJ4	PLPR1_HUMAN_TRANSMEM6	TRANSMEM6	257	277	285	YES	0	4	0	0	4	5	Other	0.37	0.534		NO
PLPR2_HUMAN	PLPPR2	Q96GM1	PLPR2_HUMAN_TRANSMEM2	TRANSMEM2	69	89	95	YES	0	8	0	0	8	5	Other	0.232	0.266		NO
PLPR2_HUMAN	PLPPR2	Q96GM1	PLPR2_HUMAN_TRANSMEM3	TRANSMEM3	129	149	147	YES	0	8	0	0	8	5	Other	0.388	0.41		NO
PLPR2_HUMAN	PLPPR2	Q96GM1	PLPR2_HUMAN_TRANSMEM4	TRANSMEM4	210	230	257	YES	0	8	0	0	8	5	Other	0.185	0.334		NO
PLPR2_HUMAN	PLPPR2	Q96GM1	PLPR2_HUMAN_TRANSMEM5	TRANSMEM5	239	259	257	YES	0	8	0	0	8	5	Other	0.562	0.64		NO
PLPR2_HUMAN	PLPPR2	Q96GM1	PLPR2_HUMAN_TRANSMEM6	TRANSMEM6	266	286	284	YES	0	8	0	0	8	5	Other	0.224	0.326		NO
PLPR3_HUMAN	PLPPR3	Q6T4P5	PLPR3_HUMAN_TRANSMEM2	TRANSMEM2	70	90	88	YES	0	2	0	0	2	5	Other	0.692	0.735		NO
PLPR3_HUMAN	PLPPR3	Q6T4P5	PLPR3_HUMAN_TRANSMEM3	TRANSMEM3	133	153	157	YES	0	2	0	0	2	5	Other	0.332	0.406		NO
PLPR3_HUMAN	PLPPR3	Q6T4P5	PLPR3_HUMAN_TRANSMEM4	TRANSMEM4	207	227	228	YES	0	2	0	0	2	5	Other	0.271	0.328		NO
PLPR3_HUMAN	PLPPR3	Q6T4P5	PLPR3_HUMAN_TRANSMEM5	TRANSMEM5	233	253	250	YES	0	2	0	0	2	5	Other	0.418	0.479		NO
PLPR3_HUMAN	PLPPR3	Q6T4P5	PLPR3_HUMAN_TRANSMEM6	TRANSMEM6	263	283	282	YES	0	2	0	0	2	5	Other	0.231	0.305		NO
PLPR4_HUMAN	PLPPR4	Q7Z2D5	PLPR4_HUMAN_TRANSMEM2	TRANSMEM2	119	139	137	YES	0	22	0	0	22	5	Other	0.571	0.659		NO
PLPR4_HUMAN	PLPPR4	Q7Z2D5	PLPR4_HUMAN_TRANSMEM3	TRANSMEM3	178	198	202	YES	0	22	0	0	22	5	Other	0.292	0.304		NO
PLPR4_HUMAN	PLPPR4	Q7Z2D5	PLPR4_HUMAN_TRANSMEM4	TRANSMEM4	247	267	273	YES	0	22	0	0	22	5	Other	0.217	0.29		NO
PLPR4_HUMAN	PLPPR4	Q7Z2D5	PLPR4_HUMAN_TRANSMEM5	TRANSMEM5	276	296	294	YES	0	22	0	0	22	5	Other	0.295	0.448		NO
PLPR4_HUMAN	PLPPR4	Q7Z2D5	PLPR4_HUMAN_TRANSMEM6	TRANSMEM6	308	328	327	YES	0	22	0	0	22	5	Other	0.165	0.287		NO
PLPR5_HUMAN	PLPPR5	Q32ZL2	PLPR5_HUMAN_TRANSMEM2	TRANSMEM2	62	82	90	YES	0	8	0	0	8	5	Other	0.203	0.301		NO
PLPR5_HUMAN	PLPPR5	Q32ZL2	PLPR5_HUMAN_TRANSMEM3	TRANSMEM3	122	142	140	YES	0	8	0	0	8	5	Other	0.286	0.34		NO
PLPR5_HUMAN	PLPPR5	Q32ZL2	PLPR5_HUMAN_TRANSMEM4	TRANSMEM4	196	213	242	YES	0	8	0	0	8	5	Other	0.204	0.279		NO
PLPR5_HUMAN	PLPPR5	Q32ZL2	PLPR5_HUMAN_TRANSMEM5	TRANSMEM5	225	245	243	YES	0	8	0	0	8	5	Other	0.33	0.368		NO
PLPR5_HUMAN	PLPPR5	Q32ZL2	PLPR5_HUMAN_TRANSMEM6	TRANSMEM6	252	272	280	YES	0	8	0	0	8	5	Other	0.29	0.42		NO
PLRKT_HUMAN	PLGRKT	Q9HBL7	PLRKT_HUMAN_TRANSMEM2	TRANSMEM2	79	99	101	YES	0	2	0	0	2	5	Cytoplasmic	0.197	0.25		NO
PLS1_HUMAN	PLSCR1	O15162	PLS1_HUMAN_TRANSMEM1	TRANSMEM1	289	305	300	YES	0	0	0	0	0	5	Cytoplasmic	0.251	0.276		NO
PLS2_HUMAN	PLSCR2	Q9NRY7	PLS2_HUMAN_TRANSMEM1	TRANSMEM1	277	293	287	YES	0	2	0	0	2	5	Cytoplasmic	0.169	0.168		NO
PLS3_HUMAN	PLSCR3	Q9NRY6	PLS3_HUMAN_TRANSMEM1	TRANSMEM1	266	282	276	YES	0	3	0	0	3	5	Other	0.17	0.19		NO
PLS4_HUMAN	PLSCR4	Q9NRQ2	PLS4_HUMAN_TRANSMEM1	TRANSMEM1	304	320	314	YES	0	1	0	0	1	5	Cytoplasmic	0.197	0.196		NO
PLXA1_HUMAN	PLXNA1	Q9UIW2	PLXA1_HUMAN_TRANSMEM1	TRANSMEM1	1245	1265	1267	YES	1	29	0	6	23	5	Extracellular	0.201	0.367		NO
PLXA2_HUMAN	PLXNA2	O75051	PLXA2_HUMAN_TRANSMEM1	TRANSMEM1	1238	1258	1265	YES	1	28	0	1	27	5	Extracellular	0.24	0.598		NO
PLXA3_HUMAN	PLXNA3	P51805	PLXA3_HUMAN_TRANSMEM1	TRANSMEM1	1221	1241	1242	YES	1	11	0	2	9	5	Extracellular	0.373	0.425		NO
PLXA4_HUMAN	PLXNA4	Q9HCM2	PLXA4_HUMAN_TRANSMEM1	TRANSMEM1	1238	1258	1256	YES	1	68	0	0	68	5	Extracellular	0.183	0.456		NO
PLXB1_HUMAN	PLXNB1	O43157	PLXB1_HUMAN_TRANSMEM1	TRANSMEM1	1491	1511	1519	YES	1	17	0	0	17	5	Extracellular	0.193	0.377		NO
PLXB2_HUMAN	PLXNB2	O15031	PLXB2_HUMAN_TRANSMEM1	TRANSMEM1	1198	1218	1215	YES	1	22	0	0	22	5	Extracellular	0.33	0.541		NO
PLXB3_HUMAN	PLXNB3	Q9ULL4	PLXB3_HUMAN_TRANSMEM1	TRANSMEM1	1256	1276	1284	YES	1	8	0	0	8	5	Extracellular	0.27	0.385		NO
PLXC1_HUMAN	PLXNC1	O60486	PLXC1_HUMAN_TRANSMEM1	TRANSMEM1	945	965	962	YES	1	12	0	0	12	5	Extracellular	0.444	0.613		NO
PLXD1_HUMAN	PLXND1	Q9Y4D7	PLXD1_HUMAN_TRANSMEM1	TRANSMEM1	1272	1292	1290	YES	1	25	0	0	25	5	Extracellular	0.413	0.673		NO
PM34_HUMAN	SLC25A17	O43808	PM34_HUMAN_TRANSMEM2	TRANSMEM2	67	87	92	YES	0	1	0	0	1	5	Lumenal	0.221	0.274		NO
PM34_HUMAN	SLC25A17	O43808	PM34_HUMAN_TRANSMEM3	TRANSMEM3	105	125	120	YES	0	1	0	0	1	5	Cytoplasmic	0.184	0.294		NO
PM34_HUMAN	SLC25A17	O43808	PM34_HUMAN_TRANSMEM4	TRANSMEM4	161	181	172	YES	0	1	0	0	1	5	Lumenal	0.207	0.256		NO
PM34_HUMAN	SLC25A17	O43808	PM34_HUMAN_TRANSMEM5	TRANSMEM5	203	223	217	YES	0	1	0	0	1	5	Cytoplasmic	0.173	0.192		NO
PM34_HUMAN	SLC25A17	O43808	PM34_HUMAN_TRANSMEM6	TRANSMEM6	281	301	291	YES	0	1	0	0	1	5	Lumenal	0.167	0.199		NO
PMEL_HUMAN	PMEL	P40967	PMEL_HUMAN_TRANSMEM1	TRANSMEM1	596	616	613	YES	1	2	0	0	2	5	Lumenal	0.429	0.901	206,207,208,209,210	NO
PMIS2_HUMAN	PMIS2	A0A1W2PS18	PMIS2_HUMAN_TRANSMEM1	TRANSMEM1	71	91	88	YES	0	0	0	0	0	5	Other	0.747	0.91		NO
PMIS2_HUMAN	PMIS2	A0A1W2PS18	PMIS2_HUMAN_TRANSMEM2	TRANSMEM2	130	150	147	YES	0	0	0	0	0	5	Other	0.139	0.324		NO
PMP22_HUMAN	PMP22	Q01453	PMP22_HUMAN_TRANSMEM2	TRANSMEM2	65	91	94	YES	0	43	33	24	1	5	Extracellular	0.318	0.794		NO
PMP22_HUMAN	PMP22	Q01453	PMP22_HUMAN_TRANSMEM3	TRANSMEM3	96	119	116	YES	0	43	33	24	1	5	Cytoplasmic	0.312	0.501		YES
PMP22_HUMAN	PMP22	Q01453	PMP22_HUMAN_TRANSMEM4	TRANSMEM4	134	156	151	YES	0	43	33	24	1	5	Extracellular	0.159	0.309		NO
PNDC1_HUMAN	PNLDC1	Q8NA58	PNDC1_HUMAN_TRANSMEM1	TRANSMEM1	495	515	506	YES	0	8	0	1	7	5	Other	0.19	0.29		NO
PO210_HUMAN	NUP210	Q8TEM1	PO210_HUMAN_TRANSMEM1	TRANSMEM1	1809	1829	1828	YES	1	24	0	0	24	5	Other	0.412	0.546		NO
PODXL_HUMAN	PODXL	O00592	PODXL_HUMAN_TRANSMEM1	TRANSMEM1	462	482	479	YES	1	1	0	0	1	5	Extracellular	0.677	0.756		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM2	TRANSMEM2	40	60	85	YES	0	31	11	15	9	5	Other	0.113	0.118		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM3	TRANSMEM3	68	88	85	YES	0	31	11	15	9	5	Other	0.169	0.205		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM4	TRANSMEM4	99	119	116	YES	0	31	11	15	9	5	Other	0.305	0.408		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM5	TRANSMEM5	122	142	148	YES	0	31	11	15	9	5	Other	0.217	0.294		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM6	TRANSMEM6	154	174	177	YES	0	31	11	15	9	5	Other	0.292	0.415		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM7	TRANSMEM7	183	203	203	YES	0	31	11	15	9	5	Other	0.465	0.715		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM8	TRANSMEM8	206	226	223	YES	0	31	11	15	9	5	Other	0.509	0.622		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM9	TRANSMEM9	269	289	286	YES	0	31	11	15	9	5	Other	0.231	0.465		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM10	TRANSMEM10	597	617	622	YES	0	31	11	15	9	5	Other	0.165	0.398		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM11	TRANSMEM11	636	656	649	YES	0	31	11	15	9	5	Other	0.208	0.34		NO
POMT1_HUMAN	POMT1	Q9Y6A1	POMT1_HUMAN_TRANSMEM12	TRANSMEM12	661	681	683	YES	0	31	11	15	9	5	Other	0.35	0.412		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM2	TRANSMEM2	100	120	123	YES	0	31	14	12	13	5	Other	0.16	0.182		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM3	TRANSMEM3	146	166	173	YES	0	31	14	12	13	5	Other	0.251	0.397		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM4	TRANSMEM4	191	211	218	YES	0	31	14	12	13	5	Other	0.341	0.477		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM5	TRANSMEM5	231	251	260	YES	0	31	14	12	13	5	Other	0.16	0.308		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM6	TRANSMEM6	283	303	300	YES	0	31	14	12	13	5	Other	0.567	0.818		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM7	TRANSMEM7	596	616	619	YES	0	31	14	12	13	5	Other	0.329	0.54		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM8	TRANSMEM8	643	663	701	YES	0	31	14	12	13	5	Other	0.15	0.447		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM9	TRANSMEM9	665	685	701	YES	0	31	14	12	13	5	Other	0.275	0.702		NO
POMT2_HUMAN	POMT2	Q9UKY4	POMT2_HUMAN_TRANSMEM10	TRANSMEM10	700	720	717	YES	0	31	14	12	13	5	Other	0.367	0.681		NO
POPD1_HUMAN	BVES	Q8NE79	POPD1_HUMAN_TRANSMEM2	TRANSMEM2	71	91	85	YES	0	5	1	2	3	5	Cytoplasmic	0.23	0.44		NO
POPD1_HUMAN	BVES	Q8NE79	POPD1_HUMAN_TRANSMEM3	TRANSMEM3	93	113	104	YES	0	5	1	2	3	5	Extracellular	0.217	0.275		NO
POPD2_HUMAN	POPDC2	Q9HBU9	POPD2_HUMAN_TRANSMEM2	TRANSMEM2	77	97	99	YES	0	5	0	0	5	5	Other	0.656	0.837		NO
POPD3_HUMAN	POPDC3	Q9HBV1	POPD3_HUMAN_TRANSMEM2	TRANSMEM2	48	70	69	YES	0	6	0	3	3	5	Other	0.497	0.825		NO
POPD3_HUMAN	POPDC3	Q9HBV1	POPD3_HUMAN_TRANSMEM3	TRANSMEM3	77	99	99	YES	0	6	0	3	3	5	Other	0.438	0.683		NO
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM2	TRANSMEM2	67	87	88	YES	0	30	15	8	9	5	Extracellular	0.293	0.562		NO
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM3	TRANSMEM3	96	116	118	YES	0	30	15	8	9	5	Cytoplasmic	0.368	0.542		YES
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM4	TRANSMEM4	153	173	183	YES	0	30	15	8	9	5	Extracellular	0.301	0.347		NO
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM5	TRANSMEM5	199	219	217	YES	0	30	15	8	9	5	Cytoplasmic	0.239	0.31		NO
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM6	TRANSMEM6	253	273	272	YES	0	30	15	8	9	5	Extracellular	0.216	0.226		NO
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM7	TRANSMEM7	338	358	356	YES	0	30	15	8	9	5	Cytoplasmic	0.317	0.536		YES
PORCN_HUMAN	PORCN	Q9H237	PORCN_HUMAN_TRANSMEM8	TRANSMEM8	397	417	417	YES	0	30	15	8	9	5	Extracellular	0.342	0.471		NO
PORED_HUMAN	SRD5A3	Q9H8P0	PORED_HUMAN_TRANSMEM2	TRANSMEM2	81	101	98	YES	0	4	0	3	1	5	Lumenal	0.324	0.493		NO
PORED_HUMAN	SRD5A3	Q9H8P0	PORED_HUMAN_TRANSMEM3	TRANSMEM3	118	138	148	YES	0	4	0	3	1	5	Cytoplasmic	0.254	0.491		NO
PORED_HUMAN	SRD5A3	Q9H8P0	PORED_HUMAN_TRANSMEM4	TRANSMEM4	158	178	180	YES	0	4	0	3	1	5	Lumenal	0.238	0.357		NO
PORED_HUMAN	SRD5A3	Q9H8P0	PORED_HUMAN_TRANSMEM5	TRANSMEM5	195	215	218	YES	0	4	0	3	1	5	Cytoplasmic	0.593	0.695		NO
PORED_HUMAN	SRD5A3	Q9H8P0	PORED_HUMAN_TRANSMEM6	TRANSMEM6	261	281	292	YES	0	4	0	3	1	5	Lumenal	0.272	0.518		NO
PORIM_HUMAN	TMEM123	Q8N131	PORIM_HUMAN_TRANSMEM1	TRANSMEM1	167	187	178	YES	1	0	0	0	0	5	Extracellular	0.167	0.303		NO
PP4P1_HUMAN	PIP4P1	Q86T03	PP4P1_HUMAN_TRANSMEM1	TRANSMEM1	212	232	231	YES	0	2	0	0	2	5	Other	0.576	0.734		NO
PP4P1_HUMAN	PIP4P1	Q86T03	PP4P1_HUMAN_TRANSMEM2	TRANSMEM2	242	262	262	YES	0	2	0	0	2	5	Other	0.289	0.694		NO
PP4P2_HUMAN	PIP4P2	Q8N4L2	PP4P2_HUMAN_TRANSMEM1	TRANSMEM1	192	212	213	YES	0	4	0	0	4	5	Other	0.31	0.649		NO
PP4P2_HUMAN	PIP4P2	Q8N4L2	PP4P2_HUMAN_TRANSMEM2	TRANSMEM2	227	247	242	YES	0	4	0	0	4	5	Other	0.199	0.415		NO
PPAL_HUMAN	ACP2	P11117	PPAL_HUMAN_TRANSMEM1	TRANSMEM1	381	401	409	YES	1	3	0	0	3	5	Lumenal	0.411	0.74		NO
PPAT_HUMAN	ACP4	Q9BZG2	PPAT_HUMAN_TRANSMEM1	TRANSMEM1	394	414	411	YES	1	9	5	6	2	5	Extracellular	0.193	0.354		NO
PPB1_HUMAN	ALPP	P05187	PPB1_HUMAN_TRANSMEM1	TRANSMEM1	513	529	523	YES	1	8	0	0	8	5	Other	0.256	0.301		NO
PPR29_HUMAN	ELFN2	Q5R3F8	PPR29_HUMAN_TRANSMEM1	TRANSMEM1	398	418	414	YES	1	19	0	0	19	5	Extracellular	0.252	0.544		NO
PPR3A_HUMAN	PPP1R3A	Q16821	PPR3A_HUMAN_TRANSMEM1	TRANSMEM1	1078	1098	1098	YES	0	19	1	0	18	5	Other	0.153	0.391		NO
PPR3F_HUMAN	PPP1R3F	Q6ZSY5	PPR3F_HUMAN_TRANSMEM1	TRANSMEM1	769	789	786	YES	0	0	0	0	0	5	Cytoplasmic	0.184	0.284		NO
PRAF1_HUMAN	RABAC1	Q9UI14	PRAF1_HUMAN_TRANSMEM1	TRANSMEM1	79	94	102	YES	0	1	0	0	1	5	Cytoplasmic	0.197	0.626	12	YES
PRAF1_HUMAN	RABAC1	Q9UI14	PRAF1_HUMAN_TRANSMEM2	TRANSMEM2	95	112	110	YES	0	1	0	0	1	5	Cytoplasmic	0.161	0.382	12	NO
PRAF1_HUMAN	RABAC1	Q9UI14	PRAF1_HUMAN_TRANSMEM3	TRANSMEM3	132	148	152	YES	0	1	0	0	1	5	Cytoplasmic	0.206	0.415	12	NO
PRAF1_HUMAN	RABAC1	Q9UI14	PRAF1_HUMAN_TRANSMEM4	TRANSMEM4	149	165	168	YES	0	1	0	0	1	5	Cytoplasmic	0.307	0.463	12	NO
PRAF2_HUMAN	PRAF2	O60831	PRAF2_HUMAN_TRANSMEM2	TRANSMEM2	65	85	85	YES	0	0	0	0	0	5	Extracellular	0.636	0.842		NO
PRAF2_HUMAN	PRAF2	O60831	PRAF2_HUMAN_TRANSMEM3	TRANSMEM3	97	119	120	YES	0	0	0	0	0	5	Cytoplasmic	0.283	0.612		YES
PRAF2_HUMAN	PRAF2	O60831	PRAF2_HUMAN_TRANSMEM4	TRANSMEM4	123	140	139	YES	0	0	0	0	0	5	Extracellular	0.299	0.382		NO
PRAF3_HUMAN	ARL6IP5	O75915	PRAF3_HUMAN_TRANSMEM2	TRANSMEM2	57	77	84	YES	0	2	0	0	2	5	Cytoplasmic	0.312	0.878		YES
PRAF3_HUMAN	ARL6IP5	O75915	PRAF3_HUMAN_TRANSMEM3	TRANSMEM3	94	114	122	YES	0	2	0	0	2	5	Cytoplasmic	0.183	0.436		NO
PRAF3_HUMAN	ARL6IP5	O75915	PRAF3_HUMAN_TRANSMEM4	TRANSMEM4	115	135	138	YES	0	2	0	0	2	5	Cytoplasmic	0.262	0.579		YES
PREB_HUMAN	PREB	Q9HCU5	PREB_HUMAN_TRANSMEM1	TRANSMEM1	389	409	407	YES	0	6	0	0	6	5	Cytoplasmic	0.149	0.33		NO
PRIMA_HUMAN	PRIMA1	Q86XR5	PRIMA_HUMAN_TRANSMEM1	TRANSMEM1	93	113	108	YES	1	3	0	0	3	5	Extracellular	0.188	0.365		NO
PRLHR_HUMAN	PRLHR	P49683	PRLHR_HUMAN_TRANSMEM2	TRANSMEM2	102	122	120	YES	0	0	0	0	0	5	Cytoplasmic	0.473	0.536		YES
PRLHR_HUMAN	PRLHR	P49683	PRLHR_HUMAN_TRANSMEM3	TRANSMEM3	127	147	146	YES	0	0	0	0	0	5	Extracellular	0.195	0.406		NO
PRLHR_HUMAN	PRLHR	P49683	PRLHR_HUMAN_TRANSMEM4	TRANSMEM4	176	196	199	YES	0	0	0	0	0	5	Cytoplasmic	0.538	0.665		NO
PRLHR_HUMAN	PRLHR	P49683	PRLHR_HUMAN_TRANSMEM5	TRANSMEM5	226	246	252	YES	0	0	0	0	0	5	Extracellular	0.239	0.465		NO
PRLHR_HUMAN	PRLHR	P49683	PRLHR_HUMAN_TRANSMEM6	TRANSMEM6	277	297	297	YES	0	0	0	0	0	5	Cytoplasmic	0.217	0.451		NO
PRLHR_HUMAN	PRLHR	P49683	PRLHR_HUMAN_TRANSMEM7	TRANSMEM7	318	338	337	YES	0	0	0	0	0	5	Extracellular	0.221	0.258		NO
